file_name,time_ms,channel,cluster,peak_amplitude,waveform_length
010.csv,266863.6,50,-1,0.0207441481461271,3.5
010.csv,266864.15,50,-1,0.0248929777753525,3.5
010.csv,266864.7,50,-1,0.019408084367224,3.5
010.csv,266865.25,50,-1,0.0226427650950947,3.5
010.csv,266865.8,50,-1,0.0213067013161916,3.5
010.csv,266866.35,50,-1,0.0175094674182565,3.5
010.csv,266866.9,50,-1,0.0184236163196112,3.5
010.csv,266867.45,50,-1,0.0217286161937399,3.5
010.csv,266868.0,50,-1,0.0235569139964494,3.5
010.csv,266868.55,50,-1,0.0199003183910304,3.5
010.csv,266869.25,50,-1,0.0180017014420629,3.5
010.csv,266870.0,50,-1,0.0183532971733531,3.5
010.csv,266870.55,50,-1,0.020603509853611,3.5
010.csv,266871.8,50,-1,0.0187752120509015,3.5
010.csv,266873.95,50,-1,0.0177907440032887,3.5
010.csv,266874.7,50,-1,0.0171578716869662,3.5
010.csv,266875.35,50,-1,0.0174391482719984,3.5
010.csv,266875.9,50,-1,0.0180017014420629,3.5
010.csv,266876.45,50,-1,0.0232053182651592,3.5
010.csv,266877.1,50,-1,0.0168765951019339,3.5
010.csv,266877.65,50,-1,0.0190564886359337,3.5
010.csv,266878.2,50,-1,0.0200409566835465,3.5
010.csv,266878.75,50,-1,0.0177907440032887,3.5
010.csv,266879.3,50,-1,0.0186345737583854,3.5
010.csv,266880.05,50,-1,0.0177907440032887,3.5
010.csv,266880.8,50,-1,0.0205331907073529,3.5
010.csv,266881.35,50,-1,0.01701723339445,3.5
010.csv,266882.0,50,-1,0.01701723339445,3.5
010.csv,266883.1,50,-1,0.0168062759556759,3.5
010.csv,266884.2,50,-1,0.0188455311971596,3.5
010.csv,266884.9,50,-1,0.018212658880837,3.5
010.csv,266886.1,50,-1,0.0227130842413527,3.5
010.csv,266887.5,50,-1,0.0203925524148368,3.5
010.csv,266889.3,50,-1,0.0187048929046434,3.5
010.csv,266820.45,51,-1,0.0156108504692889,3.5
010.csv,266825.1,51,-1,0.0161734036393533,3.5
010.csv,266826.9,51,-1,0.0158921270543211,3.5
010.csv,266828.1,51,-1,0.0163843610781275,3.5
010.csv,266829.0,51,-1,0.015751488761805,3.5
010.csv,266829.55,51,-1,0.0165953185169017,3.5
010.csv,266830.6,51,-1,0.0165249993706436,3.5
010.csv,266831.8,51,-1,0.0175797865645145,3.5
010.csv,266832.35,51,-1,0.0156108504692889,3.5
010.csv,266832.9,51,-1,0.0171578716869662,3.5
010.csv,266833.45,51,-1,0.0198299992447724,3.5
010.csv,266834.0,51,-1,0.0191268077821918,3.5
010.csv,266834.55,51,-1,0.0200409566835465,3.5
010.csv,266835.1,51,-1,0.0199706375372885,3.5
010.csv,266835.65,51,-1,0.0175797865645145,3.5
010.csv,266836.2,51,-1,0.0168062759556759,3.5
010.csv,266836.75,51,-1,0.0159624462005792,3.5
010.csv,266837.4,51,-1,0.0158218079080631,3.5
010.csv,266837.95,51,-1,0.0163843610781275,3.5
010.csv,266838.5,51,-1,0.0238381905814817,3.5
010.csv,266839.05,51,-1,0.0184236163196112,3.5
010.csv,266839.6,51,-1,0.018212658880837,3.5
010.csv,266840.2,51,-1,0.0161734036393533,3.5
010.csv,266840.75,51,-1,0.0194784035134821,3.5
010.csv,266841.3,51,-1,0.0188455311971596,3.5
010.csv,266841.85,51,-1,0.0210254247311594,3.5
010.csv,266842.4,51,-1,0.0208847864386432,3.5
010.csv,266842.95,51,-1,0.0196190418059982,3.5
010.csv,266843.5,51,-1,0.015751488761805,3.5
010.csv,266844.05,51,-1,0.0173688291257403,3.5
010.csv,266844.6,51,-1,0.0206738289998691,3.5
010.csv,266845.3,51,-1,0.0204628715610949,3.5
010.csv,266845.85,51,-1,0.0192674460747079,3.5
010.csv,266846.4,51,-1,0.0211660630236755,3.5
010.csv,266846.95,51,-1,0.023064679972643,3.5
010.csv,266847.5,51,-1,0.0197596800985143,3.5
010.csv,266848.05,51,-1,0.0180017014420629,3.5
010.csv,266848.6,51,-1,0.019408084367224,3.5
010.csv,266849.15,51,-1,0.0172281908332242,3.5
010.csv,266849.7,51,-1,0.0196893609522562,3.5
010.csv,266850.25,51,-1,0.023064679972643,3.5
010.csv,266850.85,51,-1,0.0187048929046434,3.5
010.csv,266851.4,51,-1,0.019337765220966,3.5
010.csv,266851.95,51,-1,0.019337765220966,3.5
010.csv,266852.55,51,-1,0.0186345737583854,3.5
010.csv,266853.1,51,-1,0.0164546802243856,3.5
010.csv,266853.7,51,-1,0.018142339734579,3.5
010.csv,266854.3,51,-1,0.015751488761805,3.5
010.csv,266854.85,51,-1,0.0161030844930953,3.5
010.csv,266855.45,51,-1,0.0162437227856114,3.5
010.csv,266856.15,51,-1,0.0203925524148368,3.5
010.csv,266856.75,51,-1,0.01701723339445,3.5
010.csv,266857.3,51,-1,0.0159624462005792,3.5
010.csv,266857.9,51,-1,0.0182829780270951,3.5
010.csv,266858.45,51,-1,0.018212658880837,3.5
010.csv,266859.0,51,-1,0.0221505310712883,3.5
010.csv,266859.55,51,-1,0.0166656376631598,3.5
010.csv,266860.1,51,-1,0.0219395736325141,3.5
010.csv,266860.65,51,-1,0.0279870202107071,3.5
010.csv,266861.2,51,-1,0.0236272331427075,3.5
010.csv,266861.75,51,-1,0.0273541478943846,3.5
010.csv,266862.3,51,-1,0.02426010545903,3.5
010.csv,266862.85,51,-1,0.0244007437515461,3.5
010.csv,266863.4,51,-1,0.0187752120509015,3.5
010.csv,266863.95,51,-1,0.0180720205883209,3.5
010.csv,266864.5,51,-1,0.0227130842413527,3.5
010.csv,266865.05,51,-1,0.02426010545903,3.5
010.csv,266865.6,51,-1,0.0234162757039333,3.5
010.csv,266866.15,51,-1,0.0203925524148368,3.5
010.csv,266866.7,51,-1,0.0197596800985143,3.5
010.csv,266867.3,51,-1,0.0171578716869662,3.5
010.csv,266867.9,51,-1,0.0166656376631598,3.5
010.csv,266868.5,51,-1,0.0196190418059982,3.5
010.csv,266869.2,51,-1,0.0168765951019339,3.5
010.csv,266869.75,51,-1,0.0173688291257403,3.5
010.csv,266870.3,51,-1,0.0183532971733531,3.5
010.csv,266871.0,51,-1,0.0165249993706436,3.5
010.csv,266871.8,51,-1,0.020603509853611,3.5
010.csv,266873.95,51,-1,0.0156811696155469,3.5
010.csv,266874.95,51,-1,0.0165953185169017,3.5
010.csv,266878.75,51,-1,0.0162437227856114,3.5
010.csv,266882.1,51,-1,0.0172985099794823,3.5
010.csv,266882.75,51,-1,0.0159624462005792,3.5
010.csv,267563.65,51,-1,0.0161030844930953,3.5
010.csv,267601.5,51,-1,0.0167359568094178,3.5
010.csv,267725.7,51,-1,0.015751488761805,3.5
010.csv,266825.05,52,-1,0.0165953185169017,3.5
010.csv,266826.8,52,-1,0.0174391482719984,3.5
010.csv,266828.15,52,-1,0.0201815949760627,3.5
010.csv,266832.65,52,-1,0.0183532971733531,3.5
010.csv,266833.65,52,-1,0.01701723339445,3.5
010.csv,266834.2,52,-1,0.0168062759556759,3.5
010.csv,266837.15,52,-1,0.01701723339445,3.5
010.csv,266837.7,52,-1,0.0166656376631598,3.5
010.csv,266838.25,52,-1,0.0191971269284498,3.5
010.csv,266838.85,52,-1,0.0170875525407081,3.5
010.csv,266839.45,52,-1,0.0168062759556759,3.5
010.csv,266840.0,52,-1,0.0195487226597401,3.5
010.csv,266840.55,52,-1,0.0177907440032887,3.5
010.csv,266841.1,52,-1,0.018142339734579,3.5
010.csv,266841.65,52,-1,0.0172281908332242,3.5
010.csv,266842.2,52,-1,0.0221505310712883,3.5
010.csv,266842.75,52,-1,0.0197596800985143,3.5
010.csv,266843.3,52,-1,0.0176501057107726,3.5
010.csv,266843.85,52,-1,0.0191971269284498,3.5
010.csv,266844.4,52,-1,0.0203925524148368,3.5
010.csv,266844.95,52,-1,0.0179313822958048,3.5
010.csv,266845.5,52,-1,0.0199706375372885,3.5
010.csv,266846.05,52,-1,0.0178610631495467,3.5
010.csv,266846.6,52,-1,0.0265806372855459,3.5
010.csv,266847.15,52,-1,0.01701723339445,3.5
010.csv,266847.7,52,-1,0.0271431904556104,3.5
010.csv,266848.25,52,-1,0.0259477649692234,3.5
010.csv,266848.8,52,-1,0.0220098927787722,3.5
010.csv,266849.35,52,-1,0.0196893609522562,3.5
010.csv,266849.9,52,-1,0.0171578716869662,3.5
010.csv,266850.45,52,-1,0.0232756374114172,3.5
010.csv,266851.0,52,-1,0.0189861694896757,3.5
010.csv,266851.6,52,-1,0.0225021268025786,3.5
010.csv,266852.15,52,-1,0.0206738289998691,3.5
010.csv,266852.7,52,-1,0.0187752120509015,3.5
010.csv,266853.25,52,-1,0.0214473396087077,3.5
010.csv,266853.8,52,-1,0.022994360826385,3.5
010.csv,266854.35,52,-1,0.0213770204624496,3.5
010.csv,266854.9,52,-1,0.0203222332685788,3.5
010.csv,266855.45,52,-1,0.0203222332685788,3.5
010.csv,266856.0,52,-1,0.0244007437515461,3.5
010.csv,266856.55,52,-1,0.0257368075304492,3.5
010.csv,266857.1,52,-1,0.0271431904556104,3.5
010.csv,266857.65,52,-1,0.0240491480202558,3.5
010.csv,266858.2,52,-1,0.0307997860610294,3.5
010.csv,266858.75,52,-1,0.0227834033876108,3.5
010.csv,266859.3,52,-1,0.0310810626460617,3.5
010.csv,266859.85,52,-1,0.0281979776494813,3.5
010.csv,266860.4,52,-1,0.0223614885100625,3.5
010.csv,266860.95,52,-1,0.0260884032617395,3.5
010.csv,266861.5,52,-1,0.0234162757039333,3.5
010.csv,266862.05,52,-1,0.0269322330168362,3.5
010.csv,266862.6,52,-1,0.0273541478943846,3.5
010.csv,266863.15,52,-1,0.030237232890965,3.5
010.csv,266863.7,52,-1,0.0281979776494813,3.5
010.csv,266864.25,52,-1,0.030237232890965,3.5
010.csv,266864.8,52,-1,0.0281979776494813,3.5
010.csv,266865.35,52,-1,0.026650956431804,3.5
010.csv,266865.9,52,-1,0.0267212755780621,3.5
010.csv,266866.45,52,-1,0.0298153180134166,3.5
010.csv,266867.0,52,-1,0.0220098927787722,3.5
010.csv,266867.55,52,-1,0.0246820203365784,3.5
010.csv,266868.1,52,-1,0.0199706375372885,3.5
010.csv,266868.65,52,-1,0.0211660630236755,3.5
010.csv,266869.2,52,-1,0.0243304246052881,3.5
010.csv,266869.75,52,-1,0.026650956431804,3.5
010.csv,266870.3,52,-1,0.0202519141223207,3.5
010.csv,266870.85,52,-1,0.0239788288739978,3.5
010.csv,266871.4,52,-1,0.0204628715610949,3.5
010.csv,266871.95,52,-1,0.0251039352141267,3.5
010.csv,266872.5,52,-1,0.018212658880837,3.5
010.csv,266873.05,52,-1,0.0182829780270951,3.5
010.csv,266873.65,52,-1,0.0190564886359337,3.5
010.csv,266874.2,52,-1,0.0189158503434176,3.5
010.csv,266874.8,52,-1,0.0191268077821918,3.5
010.csv,266875.35,52,-1,0.0199706375372885,3.5
010.csv,266875.9,52,-1,0.0221505310712883,3.5
010.csv,266876.45,52,-1,0.0203925524148368,3.5
010.csv,266877.0,52,-1,0.0177204248570306,3.5
010.csv,266877.65,52,-1,0.0195487226597401,3.5
010.csv,266878.3,52,-1,0.0191971269284498,3.5
010.csv,266878.85,52,-1,0.0183532971733531,3.5
010.csv,266879.4,52,-1,0.0208847864386432,3.5
010.csv,266880.0,52,-1,0.0203925524148368,3.5
010.csv,266880.55,52,-1,0.0203925524148368,3.5
010.csv,266881.1,52,-1,0.0251039352141267,3.5
010.csv,266881.65,52,-1,0.0202519141223207,3.5
010.csv,266882.2,52,-1,0.0208847864386432,3.5
010.csv,266882.75,52,-1,0.0186345737583854,3.5
010.csv,266883.3,52,-1,0.0161734036393533,3.5
010.csv,266883.85,52,-1,0.0168765951019339,3.5
010.csv,266884.4,52,-1,0.0161030844930953,3.5
010.csv,266885.55,52,-1,0.0183532971733531,3.5
010.csv,266886.1,52,-1,0.0211660630236755,3.5
010.csv,266887.25,52,-1,0.0176501057107726,3.5
010.csv,266887.95,52,-1,0.0166656376631598,3.5
010.csv,266888.8,52,-1,0.0180017014420629,3.5
010.csv,266889.55,52,-1,0.0183532971733531,3.5
010.csv,266890.1,52,-1,0.0191971269284498,3.5
010.csv,266890.7,52,-1,0.0164546802243856,3.5
010.csv,266891.7,52,-1,0.0172985099794823,3.5
010.csv,266892.25,52,-1,0.0180017014420629,3.5
010.csv,266892.8,52,-1,0.0168062759556759,3.5
010.csv,266895.45,52,-1,0.0161030844930953,3.5
010.csv,267662.1,52,-1,0.0163140419318695,3.5
010.csv,267746.8,52,-1,0.0164546802243856,3.5
010.csv,266824.7,53,-1,0.0175797865645145,3.5
010.csv,266825.95,53,-1,0.0175094674182565,3.5
010.csv,266826.9,53,-1,0.0180720205883209,3.5
010.csv,266827.5,53,-1,0.0184939354658693,3.5
010.csv,266828.15,53,-1,0.0167359568094178,3.5
010.csv,266830.7,53,-1,0.0166656376631598,3.5
010.csv,266833.2,53,-1,0.0192674460747079,3.5
010.csv,266837.75,53,-1,0.0174391482719984,3.5
010.csv,266838.5,53,-1,0.0176501057107726,3.5
010.csv,266839.55,53,-1,0.0199706375372885,3.5
010.csv,266840.1,53,-1,0.0201112758298046,3.5
010.csv,266840.7,53,-1,0.0168765951019339,3.5
010.csv,266841.25,53,-1,0.0196190418059982,3.5
010.csv,266841.8,53,-1,0.019408084367224,3.5
010.csv,266842.4,53,-1,0.019408084367224,3.5
010.csv,266843.05,53,-1,0.0172281908332242,3.5
010.csv,266843.6,53,-1,0.0201112758298046,3.5
010.csv,266844.25,53,-1,0.0195487226597401,3.5
010.csv,266844.95,53,-1,0.0177204248570306,3.5
010.csv,266845.5,53,-1,0.0212363821699335,3.5
010.csv,266846.05,53,-1,0.0184236163196112,3.5
010.csv,266846.6,53,-1,0.0190564886359337,3.5
010.csv,266847.15,53,-1,0.0184939354658693,3.5
010.csv,266847.7,53,-1,0.0251039352141267,3.5
010.csv,266848.25,53,-1,0.0207441481461271,3.5
010.csv,266848.8,53,-1,0.0208144672923852,3.5
010.csv,266849.35,53,-1,0.0196893609522562,3.5
010.csv,266849.95,53,-1,0.0183532971733531,3.5
010.csv,266850.5,53,-1,0.0248226586290945,3.5
010.csv,266851.05,53,-1,0.0206738289998691,3.5
010.csv,266851.6,53,-1,0.0236975522889656,3.5
010.csv,266852.15,53,-1,0.0238381905814817,3.5
010.csv,266852.7,53,-1,0.0191971269284498,3.5
010.csv,266853.25,53,-1,0.0189158503434176,3.5
010.csv,266853.8,53,-1,0.0170875525407081,3.5
010.csv,266854.35,53,-1,0.0260180841154815,3.5
010.csv,266854.95,53,-1,0.0201112758298046,3.5
010.csv,266855.5,53,-1,0.0208847864386432,3.5
010.csv,266856.1,53,-1,0.0184236163196112,3.5
010.csv,266856.65,53,-1,0.0205331907073529,3.5
010.csv,266857.2,53,-1,0.0184236163196112,3.5
010.csv,266857.75,53,-1,0.0238381905814817,3.5
010.csv,266858.3,53,-1,0.0214473396087077,3.5
010.csv,266858.85,53,-1,0.0274244670406426,3.5
010.csv,266859.4,53,-1,0.0232053182651592,3.5
010.csv,266859.95,53,-1,0.0281276585032232,3.5
010.csv,266860.5,53,-1,0.0214473396087077,3.5
010.csv,266861.05,53,-1,0.0245413820440623,3.5
010.csv,266861.6,53,-1,0.0263696798467718,3.5
010.csv,266862.15,53,-1,0.0277760627719329,3.5
010.csv,266862.7,53,-1,0.0311513817923197,3.5
010.csv,266863.25,53,-1,0.0280573393569652,3.5
010.csv,266863.8,53,-1,0.0296746797209005,3.5
010.csv,266864.35,53,-1,0.029112126550836,3.5
010.csv,266864.9,53,-1,0.0301669137447069,3.5
010.csv,266865.45,53,-1,0.0248226586290945,3.5
010.csv,266866.0,53,-1,0.0238381905814817,3.5
010.csv,266866.55,53,-1,0.0255961692379331,3.5
010.csv,266867.1,53,-1,0.0229240416801269,3.5
010.csv,266867.65,53,-1,0.0258071266767073,3.5
010.csv,266868.2,53,-1,0.0246117011903203,3.5
010.csv,266868.75,53,-1,0.0271431904556104,3.5
010.csv,266869.3,53,-1,0.0225021268025786,3.5
010.csv,266869.85,53,-1,0.0225724459488366,3.5
010.csv,266870.4,53,-1,0.0258774458229654,3.5
010.csv,266870.95,53,-1,0.0231349991189011,3.5
010.csv,266871.5,53,-1,0.018142339734579,3.5
010.csv,266872.05,53,-1,0.0216582970474819,3.5
010.csv,266872.6,53,-1,0.0219395736325141,3.5
010.csv,266873.15,53,-1,0.0179313822958048,3.5
010.csv,266873.7,53,-1,0.0222911693638044,3.5
010.csv,266874.25,53,-1,0.0172281908332242,3.5
010.csv,266874.8,53,-1,0.01701723339445,3.5
010.csv,266875.35,53,-1,0.0177204248570306,3.5
010.csv,266875.9,53,-1,0.0190564886359337,3.5
010.csv,266876.45,53,-1,0.0207441481461271,3.5
010.csv,266877.1,53,-1,0.0188455311971596,3.5
010.csv,266877.8,53,-1,0.0184236163196112,3.5
010.csv,266878.35,53,-1,0.0183532971733531,3.5
010.csv,266879.2,53,-1,0.0188455311971596,3.5
010.csv,266879.85,53,-1,0.0191268077821918,3.5
010.csv,266880.45,53,-1,0.0170875525407081,3.5
010.csv,266881.0,53,-1,0.0180720205883209,3.5
010.csv,266881.55,53,-1,0.0172281908332242,3.5
010.csv,266882.1,53,-1,0.0198299992447724,3.5
010.csv,266883.05,53,-1,0.0184236163196112,3.5
010.csv,266883.6,53,-1,0.0168765951019339,3.5
010.csv,266884.15,53,-1,0.0172985099794823,3.5
010.csv,266884.7,53,-1,0.0180720205883209,3.5
010.csv,266885.35,53,-1,0.0168765951019339,3.5
010.csv,266886.1,53,-1,0.0210957438774174,3.5
010.csv,266886.65,53,-1,0.0172985099794823,3.5
010.csv,266887.5,53,-1,0.0183532971733531,3.5
010.csv,266888.1,53,-1,0.0178610631495467,3.5
010.csv,266890.95,53,-1,0.0167359568094178,3.5
010.csv,266892.2,53,-1,0.0168765951019339,3.5
010.csv,266892.9,53,-1,0.0168062759556759,3.5
010.csv,267582.9,53,-1,0.0189158503434176,3.5
010.csv,270081.8,53,-1,0.01701723339445,3.5
010.csv,266836.4,54,-1,0.0165953185169017,3.5
010.csv,266837.05,54,-1,0.0202519141223207,3.5
010.csv,266837.6,54,-1,0.0188455311971596,3.5
010.csv,266838.15,54,-1,0.0184939354658693,3.5
010.csv,266838.7,54,-1,0.0194784035134821,3.5
010.csv,266839.25,54,-1,0.0183532971733531,3.5
010.csv,266839.8,54,-1,0.0223614885100625,3.5
010.csv,266840.45,54,-1,0.0199706375372885,3.5
010.csv,266841.0,54,-1,0.0250336160678687,3.5
010.csv,266841.55,54,-1,0.0185642546121273,3.5
010.csv,266842.1,54,-1,0.0172281908332242,3.5
010.csv,266842.75,54,-1,0.0167359568094178,3.5
010.csv,266843.3,54,-1,0.0175094674182565,3.5
010.csv,266843.85,54,-1,0.0216582970474819,3.5
010.csv,266844.4,54,-1,0.0177204248570306,3.5
010.csv,266844.95,54,-1,0.0220802119250302,3.5
010.csv,266845.5,54,-1,0.0186345737583854,3.5
010.csv,266846.05,54,-1,0.0199706375372885,3.5
010.csv,266846.6,54,-1,0.0235569139964494,3.5
010.csv,266847.15,54,-1,0.0178610631495467,3.5
010.csv,266847.7,54,-1,0.023064679972643,3.5
010.csv,266848.25,54,-1,0.022994360826385,3.5
010.csv,266848.8,54,-1,0.0236975522889656,3.5
010.csv,266849.35,54,-1,0.0204628715610949,3.5
010.csv,266849.9,54,-1,0.0214473396087077,3.5
010.csv,266850.45,54,-1,0.0255258500916751,3.5
010.csv,266851.0,54,-1,0.0273541478943846,3.5
010.csv,266851.55,54,-1,0.0234865948501914,3.5
010.csv,266852.1,54,-1,0.0186345737583854,3.5
010.csv,266852.65,54,-1,0.0220802119250302,3.5
010.csv,266853.2,54,-1,0.0289011691120619,3.5
010.csv,266853.75,54,-1,0.0240491480202558,3.5
010.csv,266854.3,54,-1,0.0272135096018685,3.5
010.csv,266854.85,54,-1,0.0255961692379331,3.5
010.csv,266855.4,54,-1,0.0218692544862561,3.5
010.csv,266855.95,54,-1,0.0239788288739978,3.5
010.csv,266856.5,54,-1,0.0258071266767073,3.5
010.csv,266857.05,54,-1,0.0233459565576753,3.5
010.csv,266857.6,54,-1,0.0253148926529009,3.5
010.csv,266858.15,54,-1,0.0258774458229654,3.5
010.csv,266858.7,54,-1,0.0336828710576098,3.5
010.csv,266859.25,54,-1,0.0343860625201904,3.5
010.csv,266859.8,54,-1,0.0289714882583199,3.5
010.csv,266860.35,54,-1,0.0270025521630943,3.5
010.csv,266860.9,54,-1,0.0294637222821263,3.5
010.csv,266861.45,54,-1,0.0251039352141267,3.5
010.csv,266862.0,54,-1,0.0244710628978042,3.5
010.csv,266862.55,54,-1,0.0279870202107071,3.5
010.csv,266863.1,54,-1,0.030237232890965,3.5
010.csv,266863.65,54,-1,0.029112126550836,3.5
