timestamp,file_num,filename,event_id,start_time,end_time,trigger_time,channel,grid_row,grid_col,time_proportion,active_channels
20250818-165900,24,024.csv,1,3811.7,3911.65,3813.2,2,1,3,0.015,27
20250818-165900,24,024.csv,1,3811.7,3911.65,3812.95,3,1,4,0.0125,27
20250818-165900,24,024.csv,1,3811.7,3911.65,3813.2,4,1,5,0.015,27
20250818-165900,24,024.csv,1,3811.7,3911.65,3812.8,5,1,6,0.011,27
20250818-165900,24,024.csv,1,3811.7,3911.65,3812.8,6,1,7,0.011,27
20250818-165900,24,024.csv,1,3811.7,3911.65,3812.25,10,2,3,0.0055,27
20250818-165900,24,024.csv,1,3811.7,3911.65,3812.8,12,2,5,0.011,27
20250818-165900,24,024.csv,1,3811.7,3911.65,3812.7,13,2,6,0.01,27
20250818-165900,24,024.csv,1,3811.7,3911.65,3812.7,16,3,1,0.01,27
20250818-165900,24,024.csv,1,3811.7,3911.65,3813.3,19,3,4,0.016,27
20250818-165900,24,024.csv,1,3811.7,3911.65,3812.8,20,3,5,0.011,27
20250818-165900,24,024.csv,1,3811.7,3911.65,3812.7,21,3,6,0.01,27
20250818-165900,24,024.csv,1,3811.7,3911.65,3814.85,23,3,8,0.0315,27
20250818-165900,24,024.csv,1,3811.7,3911.65,3812.9,27,4,4,0.012,27
20250818-165900,24,024.csv,1,3811.7,3911.65,3812.85,32,5,1,0.0115,27
20250818-165900,24,024.csv,1,3811.7,3911.65,3812.65,33,5,2,0.0095,27
20250818-165900,24,024.csv,1,3811.7,3911.65,3813.2,34,5,3,0.015,27
20250818-165900,24,024.csv,1,3811.7,3911.65,3813.2,37,5,6,0.015,27
20250818-165900,24,024.csv,1,3811.7,3911.65,3813.2,40,6,1,0.015,27
20250818-165900,24,024.csv,1,3811.7,3911.65,3812.4,41,6,2,0.007,27
20250818-165900,24,024.csv,1,3811.7,3911.65,3812.2,42,6,3,0.005,27
20250818-165900,24,024.csv,1,3811.7,3911.65,3811.75,45,6,6,0.0005,27
20250818-165900,24,024.csv,1,3811.7,3911.65,3812.2,50,7,3,0.005,27
