timestamp,file_num,filename,event_id,start_time,end_time,trigger_time,channel,grid_row,grid_col,time_proportion,active_channels
20250818-165900,23,023.csv,1,382.7,482.65,382.7,38,5,7,0.0,2
20250818-165900,23,023.csv,1,382.7,482.65,382.8,39,5,8,0.001,2
20250818-165900,23,023.csv,2,3125.75,3225.7,3126.8,30,4,7,0.0105,4
20250818-165900,23,023.csv,2,3125.75,3225.7,3125.75,31,4,8,0.0,4
20250818-165900,23,023.csv,2,3125.75,3225.7,3125.8,38,5,7,0.0005,4
20250818-165900,23,023.csv,2,3125.75,3225.7,3125.75,39,5,8,0.0,4
20250818-165900,23,023.csv,3,8544.9,8644.85,8544.9,31,4,8,0.0,2
20250818-165900,23,023.csv,3,8544.9,8644.85,8545.0,38,5,7,0.001,2
20250818-165900,23,023.csv,4,18435.5,18535.45,18435.6,38,5,7,0.001,2
20250818-165900,23,023.csv,4,18435.5,18535.45,18435.5,39,5,8,0.0,2
20250818-165900,23,023.csv,5,19409.7,19509.65,19482.0,21,3,6,0.723,4
20250818-165900,23,023.csv,5,19409.7,19509.65,19409.7,31,4,8,0.0,4
20250818-165900,23,023.csv,5,19409.7,19509.65,19409.75,38,5,7,0.0005,4
20250818-165900,23,023.csv,5,19409.7,19509.65,19410.5,57,8,2,0.008,4
20250818-165900,23,023.csv,6,23100.4,23200.35,23100.4,37,5,6,0.0,2
20250818-165900,23,023.csv,6,23100.4,23200.35,23195.6,39,5,8,0.952,2
20250818-165900,23,023.csv,7,24020.05,24120.0,24044.8,14,2,7,0.2475,7
20250818-165900,23,023.csv,7,24020.05,24120.0,24020.1,23,3,8,0.0005,7
20250818-165900,23,023.csv,7,24020.05,24120.0,24043.7,30,4,7,0.2365,7
20250818-165900,23,023.csv,7,24020.05,24120.0,24020.05,31,4,8,0.0,7
20250818-165900,23,023.csv,7,24020.05,24120.0,24031.75,38,5,7,0.117,7
20250818-165900,23,023.csv,7,24020.05,24120.0,24031.05,39,5,8,0.11,7
20250818-165900,23,023.csv,7,24020.05,24120.0,24043.8,47,6,8,0.2375,7
20250818-165900,23,023.csv,8,24468.5,24568.45,24468.5,31,4,8,0.0,3
20250818-165900,23,023.csv,8,24468.5,24568.45,24468.6,38,5,7,0.001,3
20250818-165900,23,023.csv,8,24468.5,24568.45,24468.65,39,5,8,0.0015,3
20250818-165900,23,023.csv,9,24596.5,24696.45,24599.4,31,4,8,0.029,6
20250818-165900,23,023.csv,9,24596.5,24696.45,24597.0,36,5,5,0.005,6
20250818-165900,23,023.csv,9,24596.5,24696.45,24605.85,38,5,7,0.0935,6
20250818-165900,23,023.csv,9,24596.5,24696.45,24596.6,39,5,8,0.001,6
20250818-165900,23,023.csv,9,24596.5,24696.45,24619.75,54,7,7,0.2325,6
20250818-165900,23,023.csv,9,24596.5,24696.45,24596.5,57,8,2,0.0,6
20250818-165900,23,023.csv,10,30561.9,30661.85,30583.2,0,1,1,0.213,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30576.0,1,1,2,0.141,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30576.9,2,1,3,0.15,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30571.5,3,1,4,0.096,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30580.05,4,1,5,0.1815,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30577.95,5,1,6,0.1605,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30583.15,6,1,7,0.2125,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30565.45,7,1,8,0.0355,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30576.8,8,2,1,0.149,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30579.45,9,2,2,0.1755,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30576.8,10,2,3,0.149,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30578.65,11,2,4,0.1675,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30576.7,12,2,5,0.148,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30566.15,14,2,7,0.0425,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30578.05,15,2,8,0.1615,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30578.7,16,3,1,0.168,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30577.95,18,3,3,0.1605,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30571.4,19,3,4,0.095,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30575.95,20,3,5,0.1405,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30575.9,21,3,6,0.14,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30577.0,22,3,7,0.151,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30575.95,24,4,1,0.1405,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30562.25,25,4,2,0.0035,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30578.3,26,4,3,0.164,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30570.25,27,4,4,0.0835,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30582.55,29,4,6,0.2065,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30579.55,30,4,7,0.1765,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30575.1,31,4,8,0.132,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30575.2,32,5,1,0.133,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30575.95,33,5,2,0.1405,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30576.9,34,5,3,0.15,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30583.5,35,5,4,0.216,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30581.4,38,5,7,0.195,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30576.7,39,5,8,0.148,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30576.85,40,6,1,0.1495,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30583.15,41,6,2,0.2125,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30574.0,42,6,3,0.121,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30578.1,43,6,4,0.162,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30576.8,44,6,5,0.149,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30577.95,45,6,6,0.1605,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30574.95,48,7,1,0.1305,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30583.2,49,7,2,0.213,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30576.8,50,7,3,0.149,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30578.65,51,7,4,0.1675,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30578.35,52,7,5,0.1645,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30580.0,53,7,6,0.181,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30575.85,54,7,7,0.1395,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30578.7,55,7,8,0.168,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30578.75,57,8,2,0.1685,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30578.7,58,8,3,0.168,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30576.8,59,8,4,0.149,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30575.9,60,8,5,0.14,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30561.9,61,8,6,0.0,54
20250818-165900,23,023.csv,10,30561.9,30661.85,30576.7,62,8,7,0.148,54
20250818-165900,23,023.csv,11,30680.7,30780.65,30680.7,39,5,8,0.0,2
20250818-165900,23,023.csv,11,30680.7,30780.65,30704.85,42,6,3,0.2415,2
20250818-165900,23,023.csv,12,32326.1,32426.05,32402.55,31,4,8,0.7645,3
20250818-165900,23,023.csv,12,32326.1,32426.05,32326.35,37,5,6,0.0025,3
20250818-165900,23,023.csv,12,32326.1,32426.05,32326.1,50,7,3,0.0,3
20250818-165900,23,023.csv,13,32480.65,32580.6,32480.65,30,4,7,0.0,2
20250818-165900,23,023.csv,13,32480.65,32580.6,32480.65,31,4,8,0.0,2
20250818-165900,23,023.csv,14,34419.9,34519.85,34420.0,16,3,1,0.001,7
20250818-165900,23,023.csv,14,34419.9,34519.85,34420.75,25,4,2,0.0085,7
20250818-165900,23,023.csv,14,34419.9,34519.85,34420.9,34,5,3,0.01,7
20250818-165900,23,023.csv,14,34419.9,34519.85,34420.9,46,6,7,0.01,7
20250818-165900,23,023.csv,14,34419.9,34519.85,34422.4,47,6,8,0.025,7
20250818-165900,23,023.csv,14,34419.9,34519.85,34419.9,55,7,8,0.0,7
20250818-165900,23,023.csv,14,34419.9,34519.85,34419.9,61,8,6,0.0,7
20250818-165900,23,023.csv,15,42683.5,42783.45,42684.45,31,4,8,0.0095,2
20250818-165900,23,023.csv,15,42683.5,42783.45,42683.5,38,5,7,0.0,2
20250818-165900,23,023.csv,16,51870.5,51970.45,51880.45,30,4,7,0.0995,6
20250818-165900,23,023.csv,16,51870.5,51970.45,51880.45,31,4,8,0.0995,6
20250818-165900,23,023.csv,16,51870.5,51970.45,51880.45,38,5,7,0.0995,6
20250818-165900,23,023.csv,16,51870.5,51970.45,51872.85,39,5,8,0.0235,6
20250818-165900,23,023.csv,16,51870.5,51970.45,51880.45,47,6,8,0.0995,6
20250818-165900,23,023.csv,16,51870.5,51970.45,51870.5,57,8,2,0.0,6
20250818-165900,23,023.csv,17,57755.1,57855.05,57755.1,20,3,5,0.0,3
20250818-165900,23,023.csv,17,57755.1,57855.05,57756.25,31,4,8,0.0115,3
20250818-165900,23,023.csv,17,57755.1,57855.05,57756.4,39,5,8,0.013,3
