timestamp,file_num,filename,event_id,start_time,end_time,trigger_time,channel,grid_row,grid_col,time_proportion,active_channels
20250818-165900,20,020.csv,10,55329.9,55429.85,55332.95,6,1,7,0.0305,16
20250818-165900,20,020.csv,10,55329.9,55429.85,55329.9,9,2,2,0.0,16
20250818-165900,20,020.csv,10,55329.9,55429.85,55330.5,10,2,3,0.006,16
20250818-165900,20,020.csv,10,55329.9,55429.85,55332.9,17,3,2,0.03,16
20250818-165900,20,020.csv,10,55329.9,55429.85,55334.75,21,3,6,0.0485,16
20250818-165900,20,020.csv,10,55329.9,55429.85,55329.9,25,4,2,0.0,16
20250818-165900,20,020.csv,10,55329.9,55429.85,55331.75,26,4,3,0.0185,16
20250818-165900,20,020.csv,10,55329.9,55429.85,55332.15,27,4,4,0.0225,16
20250818-165900,20,020.csv,10,55329.9,55429.85,55372.75,31,4,8,0.4285,16
20250818-165900,20,020.csv,10,55329.9,55429.85,55330.55,36,5,5,0.0065,16
20250818-165900,20,020.csv,10,55329.9,55429.85,55335.0,37,5,6,0.051,16
20250818-165900,20,020.csv,10,55329.9,55429.85,55333.85,42,6,3,0.0395,16
20250818-165900,20,020.csv,10,55329.9,55429.85,55332.8,47,6,8,0.029,16
20250818-165900,20,020.csv,10,55329.9,55429.85,55334.85,50,7,3,0.0495,16
20250818-165900,20,020.csv,10,55329.9,55429.85,55333.7,61,8,6,0.038,16
20250818-165900,20,020.csv,11,59459.0,59558.95,59558.45,14,2,7,0.9945,2
20250818-165900,20,020.csv,11,59459.0,59558.95,59459.0,31,4,8,0.0,2
