timestamp,file_num,filename,event_id,start_time,end_time,trigger_time,channel,grid_row,grid_col,time_proportion,active_channels
20250818-165900,25,025.csv,5,25014.7,25114.65,25018.85,56,8,1,0.0415,58
20250818-165900,25,025.csv,5,25014.7,25114.65,25017.95,57,8,2,0.0325,58
20250818-165900,25,025.csv,5,25014.7,25114.65,25018.7,58,8,3,0.04,58
20250818-165900,25,025.csv,5,25014.7,25114.65,25017.0,59,8,4,0.023,58
20250818-165900,25,025.csv,5,25014.7,25114.65,25019.25,60,8,5,0.0455,58
20250818-165900,25,025.csv,5,25014.7,25114.65,25017.95,61,8,6,0.0325,58
20250818-165900,25,025.csv,5,25014.7,25114.65,25017.95,62,8,7,0.0325,58
20250818-165900,25,025.csv,5,25014.7,25114.65,25018.1,63,8,8,0.034,58
20250818-165900,25,025.csv,6,29205.5,29305.45,29206.3,31,4,8,0.008,3
20250818-165900,25,025.csv,6,29205.5,29305.45,29207.35,38,5,7,0.0185,3
20250818-165900,25,025.csv,6,29205.5,29305.45,29205.5,47,6,8,0.0,3
20250818-165900,25,025.csv,7,35710.35,35810.3,35710.4,31,4,8,0.0005,2
20250818-165900,25,025.csv,7,35710.35,35810.3,35710.35,39,5,8,0.0,2
20250818-165900,25,025.csv,8,36567.5,36667.45,36567.5,10,2,3,0.0,3
20250818-165900,25,025.csv,8,36567.5,36667.45,36576.9,39,5,8,0.094,3
20250818-165900,25,025.csv,8,36567.5,36667.45,36576.0,59,8,4,0.085,3
20250818-165900,25,025.csv,9,39757.45,39857.4,39774.6,25,4,2,0.1715,7
20250818-165900,25,025.csv,9,39757.45,39857.4,39757.45,27,4,4,0.0,7
20250818-165900,25,025.csv,9,39757.45,39857.4,39793.9,39,5,8,0.3645,7
20250818-165900,25,025.csv,9,39757.45,39857.4,39759.8,50,7,3,0.0235,7
20250818-165900,25,025.csv,9,39757.45,39857.4,39757.45,52,7,5,0.0,7
20250818-165900,25,025.csv,9,39757.45,39857.4,39759.65,57,8,2,0.022,7
20250818-165900,25,025.csv,9,39757.45,39857.4,39759.8,60,8,5,0.0235,7
20250818-165900,25,025.csv,10,44377.3,44477.25,44377.3,31,4,8,0.0,3
20250818-165900,25,025.csv,10,44377.3,44477.25,44377.35,38,5,7,0.0005,3
20250818-165900,25,025.csv,10,44377.3,44477.25,44377.4,39,5,8,0.001,3
20250818-165900,25,025.csv,11,48399.85,48499.8,48399.85,30,4,7,0.0,4
20250818-165900,25,025.csv,11,48399.85,48499.8,48400.1,31,4,8,0.0025,4
20250818-165900,25,025.csv,11,48399.85,48499.8,48399.95,38,5,7,0.001,4
20250818-165900,25,025.csv,11,48399.85,48499.8,48400.25,39,5,8,0.004,4
20250818-165900,25,025.csv,12,54259.6,54359.55,54268.7,0,1,1,0.091,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.7,1,1,2,0.011,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.7,2,1,3,0.011,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.7,3,1,4,0.011,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54261.05,4,1,5,0.0145,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.6,5,1,6,0.01,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.55,6,1,7,0.0095,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.7,7,1,8,0.011,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.7,8,2,1,0.011,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.9,9,2,2,0.013,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.55,10,2,3,0.0095,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54261.05,11,2,4,0.0145,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.55,12,2,5,0.0095,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.9,13,2,6,0.013,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.9,14,2,7,0.013,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54261.1,15,2,8,0.015,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.95,16,3,1,0.0135,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54268.45,17,3,2,0.0885,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54268.25,18,3,3,0.0865,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.7,19,3,4,0.011,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.4,20,3,5,0.008,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.55,21,3,6,0.0095,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54268.4,22,3,7,0.088,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.75,23,3,8,0.0115,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.75,24,4,1,0.0115,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.6,25,4,2,0.01,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.5,26,4,3,0.009,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.6,27,4,4,0.01,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.7,28,4,5,0.011,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54274.2,29,4,6,0.146,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.4,30,4,7,0.008,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.1,31,4,8,0.005,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.3,32,5,1,0.007,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.65,33,5,2,0.0105,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.3,34,5,3,0.007,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.9,35,5,4,0.013,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.6,36,5,5,0.01,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54268.45,37,5,6,0.0885,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.3,38,5,7,0.007,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.2,39,5,8,0.006,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.55,40,6,1,0.0095,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.65,41,6,2,0.0105,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.8,42,6,3,0.012,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.55,43,6,4,0.0095,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.85,44,6,5,0.0125,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.55,45,6,6,0.0095,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54261.05,46,6,7,0.0145,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54261.7,47,6,8,0.021,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.5,48,7,1,0.009,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.75,49,7,2,0.0115,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.3,50,7,3,0.007,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.55,51,7,4,0.0095,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.9,52,7,5,0.013,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54261.05,53,7,6,0.0145,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.5,54,7,7,0.009,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54259.6,55,7,8,0.0,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.75,56,8,1,0.0115,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.6,57,8,2,0.01,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.35,58,8,3,0.0075,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.5,59,8,4,0.009,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.7,60,8,5,0.011,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.25,61,8,6,0.0065,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.65,62,8,7,0.0105,64
20250818-165900,25,025.csv,12,54259.6,54359.55,54260.9,63,8,8,0.013,64
20250818-165900,25,025.csv,13,54392.25,54492.2,54410.6,20,3,5,0.1835,2
20250818-165900,25,025.csv,13,54392.25,54492.2,54392.25,45,6,6,0.0,2
20250818-165900,25,025.csv,14,55205.0,55304.95,55226.75,8,2,1,0.2175,8
20250818-165900,25,025.csv,14,55205.0,55304.95,55210.75,20,3,5,0.0575,8
20250818-165900,25,025.csv,14,55205.0,55304.95,55210.65,27,4,4,0.0565,8
20250818-165900,25,025.csv,14,55205.0,55304.95,55205.0,32,5,1,0.0,8
20250818-165900,25,025.csv,14,55205.0,55304.95,55210.8,33,5,2,0.058,8
20250818-165900,25,025.csv,14,55205.0,55304.95,55205.0,46,6,7,0.0,8
20250818-165900,25,025.csv,14,55205.0,55304.95,55210.75,50,7,3,0.0575,8
20250818-165900,25,025.csv,14,55205.0,55304.95,55210.75,60,8,5,0.0575,8
20250818-165900,25,025.csv,15,56185.7,56285.65,56204.1,31,4,8,0.184,3
20250818-165900,25,025.csv,15,56185.7,56285.65,56185.7,38,5,7,0.0,3
20250818-165900,25,025.csv,15,56185.7,56285.65,56209.05,54,7,7,0.2335,3
20250818-165900,25,025.csv,16,58083.0,58182.95,58083.0,10,2,3,0.0,6
20250818-165900,25,025.csv,16,58083.0,58182.95,58084.4,19,3,4,0.014,6
20250818-165900,25,025.csv,16,58083.0,58182.95,58092.75,32,5,1,0.0975,6
20250818-165900,25,025.csv,16,58083.0,58182.95,58092.5,40,6,1,0.095,6
20250818-165900,25,025.csv,16,58083.0,58182.95,58092.55,41,6,2,0.0955,6
20250818-165900,25,025.csv,16,58083.0,58182.95,58091.4,42,6,3,0.084,6
20250818-165900,25,025.csv,17,58580.2,58680.15,58588.75,25,4,2,0.0855,2
20250818-165900,25,025.csv,17,58580.2,58680.15,58580.2,28,4,5,0.0,2
