timestamp,file_num,filename,event_id,start_time,end_time,trigger_time,channel,grid_row,grid_col,time_proportion,active_channels
20250818-165900,19,019.csv,1,797.1,897.05,850.55,30,4,7,0.5345,5
20250818-165900,19,019.csv,1,797.1,897.05,850.5,31,4,8,0.534,5
20250818-165900,19,019.csv,1,797.1,897.05,830.75,38,5,7,0.3365,5
20250818-165900,19,019.csv,1,797.1,897.05,830.75,39,5,8,0.3365,5
20250818-165900,19,019.csv,1,797.1,897.05,797.1,59,8,4,0.0,5
20250818-165900,19,019.csv,2,905.55,1005.5,907.0,0,1,1,0.0145,52
20250818-165900,19,019.csv,2,905.55,1005.5,927.05,1,1,2,0.215,52
20250818-165900,19,019.csv,2,905.55,1005.5,905.8,2,1,3,0.0025,52
20250818-165900,19,019.csv,2,905.55,1005.5,933.6,3,1,4,0.2805,52
20250818-165900,19,019.csv,2,905.55,1005.5,915.8,4,1,5,0.1025,52
20250818-165900,19,019.csv,2,905.55,1005.5,905.8,5,1,6,0.0025,52
20250818-165900,19,019.csv,2,905.55,1005.5,905.8,6,1,7,0.0025,52
20250818-165900,19,019.csv,2,905.55,1005.5,905.7,7,1,8,0.0015,52
20250818-165900,19,019.csv,2,905.55,1005.5,907.0,8,2,1,0.0145,52
20250818-165900,19,019.csv,2,905.55,1005.5,906.1,9,2,2,0.0055,52
20250818-165900,19,019.csv,2,905.55,1005.5,906.7,10,2,3,0.0115,52
20250818-165900,19,019.csv,2,905.55,1005.5,906.3,11,2,4,0.0075,52
20250818-165900,19,019.csv,2,905.55,1005.5,905.9,14,2,7,0.0035,52
20250818-165900,19,019.csv,2,905.55,1005.5,914.8,15,2,8,0.0925,52
20250818-165900,19,019.csv,2,905.55,1005.5,906.25,16,3,1,0.007,52
20250818-165900,19,019.csv,2,905.55,1005.5,905.7,19,3,4,0.0015,52
20250818-165900,19,019.csv,2,905.55,1005.5,914.75,20,3,5,0.092,52
20250818-165900,19,019.csv,2,905.55,1005.5,933.6,21,3,6,0.2805,52
20250818-165900,19,019.csv,2,905.55,1005.5,932.95,23,3,8,0.274,52
20250818-165900,19,019.csv,2,905.55,1005.5,926.9,24,4,1,0.2135,52
20250818-165900,19,019.csv,2,905.55,1005.5,906.1,25,4,2,0.0055,52
20250818-165900,19,019.csv,2,905.55,1005.5,925.25,26,4,3,0.197,52
20250818-165900,19,019.csv,2,905.55,1005.5,905.55,27,4,4,0.0,52
20250818-165900,19,019.csv,2,905.55,1005.5,906.1,28,4,5,0.0055,52
20250818-165900,19,019.csv,2,905.55,1005.5,915.0,29,4,6,0.0945,52
20250818-165900,19,019.csv,2,905.55,1005.5,933.65,30,4,7,0.281,52
20250818-165900,19,019.csv,2,905.55,1005.5,905.85,31,4,8,0.003,52
20250818-165900,19,019.csv,2,905.55,1005.5,905.95,32,5,1,0.004,52
20250818-165900,19,019.csv,2,905.55,1005.5,905.75,33,5,2,0.002,52
20250818-165900,19,019.csv,2,905.55,1005.5,905.8,34,5,3,0.0025,52
20250818-165900,19,019.csv,2,905.55,1005.5,907.15,36,5,5,0.016,52
20250818-165900,19,019.csv,2,905.55,1005.5,915.75,37,5,6,0.102,52
20250818-165900,19,019.csv,2,905.55,1005.5,906.1,38,5,7,0.0055,52
20250818-165900,19,019.csv,2,905.55,1005.5,906.1,39,5,8,0.0055,52
20250818-165900,19,019.csv,2,905.55,1005.5,906.1,40,6,1,0.0055,52
20250818-165900,19,019.csv,2,905.55,1005.5,926.05,41,6,2,0.205,52
20250818-165900,19,019.csv,2,905.55,1005.5,915.0,42,6,3,0.0945,52
20250818-165900,19,019.csv,2,905.55,1005.5,906.85,44,6,5,0.013,52
20250818-165900,19,019.csv,2,905.55,1005.5,914.25,45,6,6,0.087,52
20250818-165900,19,019.csv,2,905.55,1005.5,907.2,46,6,7,0.0165,52
20250818-165900,19,019.csv,2,905.55,1005.5,906.1,48,7,1,0.0055,52
20250818-165900,19,019.csv,2,905.55,1005.5,906.1,49,7,2,0.0055,52
20250818-165900,19,019.csv,2,905.55,1005.5,906.25,50,7,3,0.007,52
20250818-165900,19,019.csv,2,905.55,1005.5,906.15,51,7,4,0.006,52
20250818-165900,19,019.csv,2,905.55,1005.5,915.7,52,7,5,0.1015,52
20250818-165900,19,019.csv,2,905.55,1005.5,933.75,53,7,6,0.282,52
20250818-165900,19,019.csv,2,905.55,1005.5,915.75,54,7,7,0.102,52
20250818-165900,19,019.csv,2,905.55,1005.5,914.85,55,7,8,0.093,52
20250818-165900,19,019.csv,2,905.55,1005.5,916.1,57,8,2,0.1055,52
20250818-165900,19,019.csv,2,905.55,1005.5,916.0,60,8,5,0.1045,52
20250818-165900,19,019.csv,2,905.55,1005.5,907.05,61,8,6,0.015,52
20250818-165900,19,019.csv,2,905.55,1005.5,927.95,62,8,7,0.224,52
20250818-165900,19,019.csv,3,8016.6,8116.55,8016.6,30,4,7,0.0,2
20250818-165900,19,019.csv,3,8016.6,8116.55,8016.8,36,5,5,0.002,2
20250818-165900,19,019.csv,4,10866.5,10966.45,10866.5,31,4,8,0.0,3
20250818-165900,19,019.csv,4,10866.5,10966.45,10866.6,38,5,7,0.001,3
20250818-165900,19,019.csv,4,10866.5,10966.45,10866.6,39,5,8,0.001,3
20250818-165900,19,019.csv,5,18042.95,18142.9,18042.95,5,1,6,0.0,3
20250818-165900,19,019.csv,5,18042.95,18142.9,18042.95,10,2,3,0.0,3
20250818-165900,19,019.csv,5,18042.95,18142.9,18042.95,20,3,5,0.0,3
20250818-165900,19,019.csv,6,19320.45,19420.4,19320.45,31,4,8,0.0,3
